run_id,game_id,person_index,decision,well_dressed,young
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,85,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,86,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,87,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,88,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,89,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,90,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,91,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,92,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,93,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,94,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,95,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,96,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,97,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,98,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,99,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,100,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,101,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,102,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,103,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,104,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,105,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,106,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,107,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,108,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,109,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,110,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,111,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,112,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,113,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,114,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,115,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,116,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,117,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,118,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,119,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,120,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,121,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,122,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,123,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,124,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,125,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,126,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,127,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,128,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,129,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,130,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,131,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,132,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,133,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,134,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,135,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,136,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,137,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,138,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,139,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,140,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,141,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,142,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,143,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,144,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,145,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,146,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,147,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,148,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,149,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,150,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,151,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,152,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,153,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,154,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,155,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,156,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,157,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,158,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,159,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,160,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,161,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,162,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,163,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,164,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,165,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,166,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,167,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,168,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,169,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,170,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,171,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,172,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,173,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,174,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,175,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,176,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,177,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,178,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,179,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,180,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,181,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,182,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,183,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,184,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,185,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,186,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,187,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,188,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,189,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,190,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,191,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,192,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,193,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,194,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,195,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,196,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,197,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,198,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,199,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,200,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,201,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,202,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,203,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,204,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,205,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,206,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,207,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,208,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,209,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,210,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,211,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,212,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,213,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,214,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,215,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,216,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,217,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,218,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,219,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,220,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,221,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,222,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,223,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,224,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,225,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,226,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,227,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,228,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,229,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,230,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,231,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,232,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,233,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,234,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,235,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,236,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,237,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,238,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,239,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,240,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,241,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,242,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,243,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,244,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,245,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,246,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,247,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,248,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,249,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,250,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,251,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,252,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,253,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,254,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,255,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,256,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,257,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,258,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,259,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,260,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,261,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,262,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,263,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,264,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,265,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,266,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,267,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,268,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,269,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,270,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,271,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,272,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,273,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,274,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,275,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,276,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,277,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,278,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,279,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,280,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,281,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,282,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,283,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,284,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,285,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,286,True,True,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,287,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,288,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,289,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,290,True,True,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,291,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,292,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,293,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,294,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,295,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,296,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,297,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,298,True,False,True
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,299,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,300,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,301,False,False,False
run_20250903_201753_14048,d99895d0-b861-4afd-bdae-1d91f5c54296,302,True,True,True
